TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
43,660,img/7283.jpg,7283,25033,,1039.33333333333,161.666666666667,430.83333333333985,423.83333333333303,,,1116.88888888889,370.222222222222,1084.875,443.75,,0,0,1,0,1,3,4,1
43,660,img/7308.jpg,7308,22793,,328,535,129,127,424,575,,,437,614,,,,,1,1,3,,0
43,660,img/7271.jpg,7271,24940,,1575.0,338.285714285714,537.8571428571399,673.714285714286,1733.63636363636,695.272727272727,1904.8,666.6,1823.66666666667,805.583333333333,-15.4154,1,1,1,1,1,3,3,3
43,660,img/7270.jpg,7270,22525,,2284,431,353,500,,,2333,554,2346,724,,,,,1,1,3,,0
43,660,img/7282.jpg,7282,27650,,1990.0,269.0,457.0,461.0,2168.7,487.3,2280.90909090909,478.818181818182,2231.91666666667,559.166666666667,1.14507,0,0,1,1,1,3,3,1
43,660,img/7277.jpg,7277,25320,,1277.6,260.0,240.0,301.20000000000005,1414.45454545455,389.545454545455,1479.2,391.1,1456,440.846153846154,23.7984,0,0,1,0,1,3,3,1
43,660,img/7278.jpg,7278,29506,,18.3333333333333,56.0,114.9999999999997,130.0,95,122.769230769231,118.9,124.4,112.166666666667,147.083333333333,25.6996,0,1,1,1,1,3,2,0
43,660,frame/29715_00060.png,29715,12973,60,143.0,45.6666666666667,68.333333333333,69.0000000000003,175.8,79.7,198.625,79.25,190,91.1818181818182,8.92045,0,0,1,1,1,3,3,1
43,660,frame/29715_00120.png,29715,12974,120,154.0,43.3333333333333,75.333333333333,68.9999999999997,196.777777777778,77.2222222222222,216.222222222222,77.8888888888889,208,88.5,,0,0,1,1,1,3,3,1
43,660,frame/29738_00000.png,29738,2153,0,234.714285714286,36.4285714285714,70.57142857142799,82.85714285714259,278.7,81.1,296.090909090909,81.2727272727273,289.5,96.8333333333333,29.0512,0,1,1,1,1,3,3,1
43,660,frame/29738_00060.png,29738,2154,60,222.857142857143,40.4285714285714,73.285714285714,93.2857142857146,248.2,101.4,270.625,103,257,117.916666666667,,0,1,1,1,1,3,4,1
43,660,frame/29738_00097.png,29738,2155,97,272.0,35.8,69.60000000000002,89.60000000000001,288.8,91.1,310.2,95.7,295.272727272727,108.545454545455,,0,1,1,1,1,3,,1
43,660,frame/29738_00157.png,29738,2156,157,219.666666666667,29.6666666666667,67.66666666666598,92.6666666666663,245.8,92.6,267.666666666667,93.5555555555556,256.4,108.4,0,0,1,1,1,1,3,,1
43,660,frame/29738_00217.png,29738,2157,217,231.666666666667,27.6666666666667,66.66666666666598,96.0000000000003,260.333333333333,93.4166666666667,282.777777777778,95.7777777777778,269.615384615385,110.076923076923,0,0,1,1,1,1,3,3,1
43,660,frame/29738_00277.png,29738,2158,277,266.166666666667,25.0,69.0,96.0,289.363636363636,91.2727272727273,290,90,296.384615384615,108.076923076923,0,0,1,1,1,1,3,3,1
43,660,frame/29717_00060.png,29717,7650,60,176.0,133.428571428571,144.285714285714,173.14285714285802,237.454545454545,217.727272727273,288,221.909090909091,262.615384615385,253.923076923077,10.8292,0,0,1,1,1,3,3,0
43,660,frame/29717_00120.png,29717,7652,120,214.571428571429,129.0,168.71428571428498,200.714285714286,326.636363636364,253.727272727273,366.636363636364,240.727272727273,360.5,282.083333333333,25.1695,0,0,1,1,1,3,,0
43,660,frame/29717_00180.png,29717,7654,180,230.666666666667,154.0,140.66666666666598,176.0,323.625,256.75,363.545454545455,244.090909090909,355.692307692308,284.076923076923,,0,0,1,1,1,3,,0
43,660,frame/29717_00240.png,29717,7656,240,239.125,175.875,137.125,155.375,321.8,262.1,362.818181818182,248.454545454545,352.923076923077,289.153846153846,27.2624,0,0,1,1,1,3,3,0
43,660,frame/29717_00300.png,29717,7658,300,231.428571428571,160.0,143.428571428572,168.0,320.7,262.5,363,247.888888888889,353,290.75,26.2665,0,0,1,1,1,3,2,0
43,660,frame/29717_00360.png,29717,7660,360,179.571428571429,120.0,166.428571428571,211.857142857143,282.6,253.3,330.8,239.9,317.416666666667,282.916666666667,19.1434,0,0,1,1,1,3,3,0
43,660,frame/29717_00420.png,29717,7662,420,190.5,95.875,183.0,219.375,243.181818181818,211.363636363636,299.545454545455,207.454545454545,273.083333333333,251.833333333333,-14.0218,0,0,1,1,1,3,3,0
43,660,frame/29717_00450.png,29717,7664,450,249,134,184,175,275,192,319,195,287,239,-35.0568,,,,1,1,3,,0
43,660,frame/29717_00510.png,29717,7666,510,133.333333333333,61.3333333333333,204.33333333333402,259.99999999999966,250.9,208.4,312.25,202.5,293.076923076923,253.615384615385,18.8985,0,0,1,1,1,3,3,0
43,660,frame/29717_00570.png,29717,7668,570,238,53,197,260,351,206,402,193,385,245,28.557,0,0,0,1,1,3,3,0
43,660,frame/29717_00630.png,29717,7670,630,260.0,65.3333333333333,191.66666666666703,223.99999999999966,327.75,163.666666666667,393.9,168.6,355.916666666667,213.25,-1.34737,0,0,1,1,1,3,3,1
43,660,frame/29717_00690.png,29717,7672,690,254.857142857143,73.4285714285714,195.857142857143,219.14285714285762,325.2,172.5,389.222222222222,173.111111111111,360.923076923077,221.384615384615,0.706722,0,0,1,1,1,3,3,0
43,660,frame/29717_00750.png,29717,7674,750,256.714285714286,63.4285714285714,184.857142857143,229.14285714285762,330.9,177.3,397.363636363636,175.636363636364,364.615384615385,225.846153846154,5.79501,0,0,1,1,1,3,,0
43,660,frame/29717_00810.png,29717,7676,810,251.714285714286,75.1428571428571,183.71428571428498,210.7142857142859,385.090909090909,206.181818181818,,,423.090909090909,244.363636363636,,0,0,0,1,1,3,3,0
43,660,frame/29717_00870.png,29717,7678,870,265.333333333333,78.3333333333333,185.33333333333405,230.99999999999966,382.363636363636,209.363636363636,435.2,197.1,423.076923076923,249.307692307692,24.8923,0,0,1,1,1,3,3,0
43,660,frame/29717_00900.png,29717,7680,900,262.857142857143,81.0,188.0,226.285714285714,379,210.8,432,195.875,421,249.916666666667,26.4801,0,0,1,1,1,3,3,1
55,47,img/206.jpg,206,24762,,142.0,133.0,227.0,284.0,235.3,254.2,312.9,255,279.142857142857,302.214285714286,10.4456,1,1,1,1,1,3,4,1
55,47,img/209.jpg,209,24157,,1521.85714285714,497.285714285714,940.4285714285702,1258.571428571426,2265,1168.44444444444,,,2355,1383.42857142857,,1,1,0,1,1,3,3,1
55,47,img/205.jpg,205,23825,,140.375,91.375,283.625,379.875,182.4,280.8,270.8,264.4,220.846153846154,337.384615384615,-20.2706,1,1,1,1,1,3,4,1
55,47,img/561.jpg,561,21933,,189.428571428571,120.428571428571,125.57142857142901,135.857142857143,292.9,188.4,,,307.166666666667,211.583333333333,,1,1,1,1,1,3,4,1
55,47,img/10919.jpg,10919,25556,,2042.0,1579.28571428571,364.14285714286007,428.14285714286007,2134.2,1777.9,2228.75,1795.91666666667,2159.83333333333,1852.83333333333,-19.6174,1,1,1,1,1,3,,1
55,47,img/31886.jpg,31886,38656,,115.0,102.0,137.0,175.0,173.142857142857,183.285714285714,223.333333333333,190.5,,,14.9145,1,1,1,1,1,3,4,1
55,47,img/31890.jpeg,31890,38660,,68.0,45.0,430.0,545.0,216,320,364.333333333333,345.166666666667,274.285714285714,423.857142857143,-2.48589,1,1,1,1,1,3,3,1
55,47,img/38017.jpg,38017,79683,,128.0,179.0,176.0,206.0,216,288.6,269.666666666667,281.666666666667,,,19.8296,1,1,1,1,1,3,4,1
55,47,img/38309.jpg,38309,80740,,398.0,182.0,128.0,148.0,444,250.2,487.8,253.2,,,0.662474,1,1,1,1,1,3,,1
55,47,frame/28338_00000.png,28338,8575,0,279.0,71.0,33.0,37.0,,,287.142857142857,90.4285714285714,282,94.7777777777778,,1,1,1,1,1,3,,0
55,47,frame/28338_00060.png,28338,8576,60,278.0,56.0,37.0,46.0,,,288.222222222222,79.7777777777778,282.6875,84.875,,1,1,1,1,1,3,4,0
55,47,frame/28338_00120.png,28338,8577,120,274.8,51.2,40.80000000000001,45.599999999999994,,,286,74.25,281.2,80.5,,1,1,1,1,1,3,,0
55,47,frame/28338_00180.png,28338,8578,180,277.0,53.0,42.0,50.0,,,288.7,77.8,283.909090909091,83.9090909090909,,1,1,1,1,1,3,4,0
55,47,frame/28338_00240.png,28338,8579,240,282.2,59.6,41.80000000000001,46.800000000000004,,,293.25,84.375,288.454545454545,90.8181818181818,,1,1,1,1,1,3,4,0
55,47,frame/28338_00270.png,28338,8580,270,278.333333333333,59.6666666666667,43.33333333333405,47.1666666666663,,,290.625,81.875,285.923076923077,88.4615384615385,,1,1,1,1,1,3,3,0
55,47,frame/28338_00330.png,28338,8581,330,269.0,59.0,42.0,49.0,,,281.375,84,277.125,90.625,,1,1,1,1,1,3,4,0
55,47,frame/28338_00390.png,28338,8582,390,271.285714285714,59.0,41.71428571428601,48.0,,,289.222222222222,86.3333333333333,282,92.9090909090909,,0,1,1,1,1,3,4,0
55,47,frame/28338_00450.png,28338,8583,450,274.0,58.0,39.0,48.28571428571399,,,283,83.8181818181818,,,,1,1,1,1,1,3,,1
55,47,frame/28257_00000.png,28257,8109,0,141.0,50.0,44.333333333333,56.0,158.1,87.7,171.285714285714,85.1428571428571,166.090909090909,93.9090909090909,,1,1,1,0,1,3,4,0
55,47,frame/28257_00060.png,28257,8110,60,204,27,31,36,217,46,226,46,,,,,,,0,1,3,,0
55,47,frame/28257_00120.png,28257,8111,120,210.666666666667,49.0,47.00000000000003,56.333333333333,,,,,,,,1,1,1,1,1,3,,0
55,47,frame/28257_00180.png,28257,8112,180,180.5,13.0,44.5,49.5,204.9,40.1,213.166666666667,36.1666666666667,214.3,45.3,,0,1,1,0,1,3,4,0
55,47,frame/28259_00000.png,28259,18753,0,483.0,96.6666666666667,211.66666666666697,261.3333333333333,616.727272727273,221.363636363636,675.555555555556,218.444444444444,658.923076923077,265.615384615385,22.7342,1,1,1,1,1,3,,1
55,47,frame/28259_00060.png,28259,18754,60,988.0,162.333333333333,141.33333333333007,216.33333333333402,,,1026.5,273.625,1008.30769230769,295.769230769231,,1,1,1,1,1,3,4,0
55,47,frame/28259_00120.png,28259,18755,120,886.571428571429,181.142857142857,146.28571428571092,163.142857142857,,,,,906.5,281.375,,1,1,1,1,1,3,4,0
55,47,frame/28227_00000.png,28227,16899,0,980.0,172.0,137.85714285713993,200.0,,,1028.3,273.3,1010.07692307692,295.461538461538,,1,1,1,1,1,3,4,0
55,47,frame/28227_00060.png,28227,16900,60,890,204,118,138,,,913,263,908,281,,,,,1,1,3,,0
77,1303,img/6804.jpg,6804,28309,,165.0,95.2857142857143,71.857142857143,92.85714285714269,189.909090909091,142.636363636364,215.8,143,203.416666666667,161.916666666667,-0.783493,1,1,1,1,1,4,3,3
77,1303,img/6805.jpg,6805,30056,,191.0,15.3333333333333,61.333333333333,72.6666666666667,209.6,49.3,229.9,49.1,219.666666666667,63.8333333333333,-6.84127,1,1,1,1,1,4,3,3
77,1303,img/6806.jpg,6806,26920,,330.666666666667,24.6666666666667,49.66666666666595,72.0,349.363636363636,61.5454545454545,366,62.1,357.833333333333,73.5833333333333,8.50876,1,1,1,1,1,4,,3
