TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
187,101,img/533.JPG,533,22238,,477.3333333,213,1285,1492.666667,1393.666667,953.3333333,1646.666667,992.2222222,1715.5,1180.5,,1,1,1,1,1,1,4,0
187,101,img/8418.jpg,8418,26806,,1320,199,94,110,1367.181818,249.7272727,1395.363636,248.3636364,1383.538462,265.3846154,10.115,1,1,1,1,1,1,4,0
187,101,frame/28337_00300.png,28337,8484,300,167.5714286,36.57142857,135.8571429,192.2857143,210.4,153.1,259.6,152.2,235.2727273,186.9090909,-3.08013,1,1,1,1,1,1,4,0
187,101,frame/28337_00360.png,28337,8485,360,170,40,131.6666667,186.3333333,219.875,154.125,263.8,150.3,245.4166667,185.3333333,6.10734,1,1,1,1,1,1,4,0
187,101,frame/28337_00420.png,28337,8486,420,156.4285714,21.85714286,144.8571429,210.2857143,221.4444444,109.1111111,266.4,104.9,244.9230769,131.6923077,-1.31051,1,1,1,0,1,1,4,0
187,101,frame/28337_00450.png,28337,8487,450,217.2857143,51.28571429,117.7142857,182,251.2,153.2,300,151.4,277.6923077,183.3846154,-5.32565,1,1,1,1,1,1,4,0
187,101,frame/28337_00510.png,28337,8488,510,160.7142857,39.57142857,118.8571429,173.7142857,201.4545455,139.2727273,249.9,136.4,228.4615385,167.5384615,-0.161119,1,1,1,1,1,1,4,0
187,101,frame/28337_00570.png,28337,8489,570,192.1428571,36.71428571,122.1428571,187.2857143,233.5555556,151.1111111,279.7,149,257.2727273,180.6363636,0.663946,0,1,1,1,1,1,4,0
187,101,frame/28337_00630.png,28337,8490,630,185.2857143,42.57142857,129,183.4285714,220.5555556,160.3333333,266.2857143,159.1428571,243.5833333,190.8333333,-11.0639,0,1,1,1,1,1,4,0
187,101,frame/28337_00690.png,28337,8491,690,170.5714286,41.71428571,128.7142857,184.8571429,197.7692308,159.6923077,244.8,158.9,222.5,192.0833333,-14.9516,0,1,1,1,1,1,4,0
187,101,frame/28337_00750.png,28337,8492,750,192.1666667,31.66666667,122.1666667,174.6666667,227.9,137.1,273.7,137.4,249.8461538,170.1538462,-5.52121,1,1,1,0,1,1,4,0
187,101,frame/28337_00810.png,28337,8493,810,200,10,131,184,235.3,119,281,121.8888889,256.1818182,154.2727273,-7.45544,0,1,1,1,1,1,4,0
187,101,frame/28337_00870.png,28337,8494,870,174,28.42857143,120.2857143,176.8571429,218.7,139.9,262.7777778,132.4444444,245.5,168.25,0.263004,1,1,1,1,1,1,4,0
187,101,frame/28337_00900.png,28337,8495,900,234.6666667,22,133.3333333,193.6666667,280.1111111,136.6666667,325.25,135.75,303.7692308,170.1538462,-4.58338,1,1,1,1,1,1,4,0
187,101,frame/28337_00960.png,28337,8496,960,132.5,67.5,128.6666667,172.8333333,186.1,178.3,230.6666667,164.1111111,218.4615385,201.2307692,5.32843,1,1,1,1,1,1,4,0
187,101,frame/28337_01020.png,28337,8497,1020,201.7142857,27.71428571,135.5714286,191.2857143,248.7,146.8,294.3,142.9,274.25,177.6666667,-5.29545,1,1,1,1,1,1,4,0
187,101,frame/28337_01080.png,28337,8498,1080,172,36,129,197,208.8181818,157.5454545,256.9,158.7,229.6666667,192.75,-8.99498,1,1,1,1,1,1,4,0
187,101,frame/28337_01140.png,28337,8499,1140,163,63.28571429,130,191.4285714,203.2727273,183.0909091,248.6,183.1,225.6153846,217.6923077,-1.40816,0,1,1,1,1,1,4,0
187,101,frame/28337_01200.png,28337,8500,1200,163.875,47.875,123.875,182.75,198,156,245.2222222,154,223.4615385,189.0769231,-4.93101,1,1,1,1,1,1,4,0
187,101,frame/28337_01260.png,28337,8501,1260,155.6666667,39.33333333,130,184.3333333,198.5384615,160.3076923,246.3333333,153,225.8,186.6,-8.12148,1,1,1,1,1,1,4,0
187,101,frame/28337_01320.png,28337,8502,1320,182.4,21.4,129.6,184.6,221.3636364,134.7272727,269,127,249.1666667,164.5833333,-5.08094,1,1,1,1,1,1,4,0
187,101,frame/28337_01350.png,28337,8503,1350,178.4285714,33,129.5714286,188.7142857,216.8,146.5,264.0714286,142.7142857,242.6923077,178.6153846,-5.25944,1,1,1,1,1,1,4,0
187,101,frame/28337_01410.png,28337,8504,1410,202.25,40.875,126.375,173.125,236.5,145.4,286,141.4,262.3333333,175.4166667,-5.22034,1,1,1,1,1,1,4,0
187,101,frame/28337_01470.png,28337,8505,1470,157.1428571,34.14285714,146.2857143,191.8571429,204.0909091,153,251.4,145.2,231.9230769,183.9230769,-12.8831,1,1,1,1,1,1,4,0
187,101,frame/28337_01530.png,28337,8506,1530,161.3333333,13,128,185,198.3636364,122.7272727,245.4,114.1,225.3076923,150.8461538,-10.1802,1,1,1,1,1,1,4,0
187,101,frame/28337_01590.png,28337,8507,1590,174.75,42.375,127.5,183.875,211.4545455,148.9090909,258.0909091,143.4545455,239.4615385,179.3846154,-4.88272,1,1,1,1,1,1,4,0
187,101,frame/28337_01650.png,28337,8508,1650,150,52,125,179,184.4,160.2,232.4444444,159.2222222,209.4166667,196.3333333,-9.23658,1,1,1,1,1,1,4,0
187,101,frame/28337_01710.png,28337,8509,1710,172,45.71428571,122.4285714,171.7142857,206,138.25,251.7272727,135.9090909,230.0833333,169.9166667,-4.48564,1,1,1,1,1,1,4,0
187,101,frame/28337_01770.png,28337,8510,1770,174,82,133,142,210,146,254,144,232,181,-12.9846,,,,1,1,1,,0
187,101,frame/28337_01800.png,28337,8511,1800,184,35.71428571,125,183.5714286,217,156.2727273,262.5454545,157.3636364,240.7272727,189.7272727,-9.36164,1,1,1,1,1,1,4,0
187,101,frame/28337_01860.png,28337,8512,1860,171.5,37.5,134,195.5,206.7272727,159.2727273,254.7,155.4,232.8333333,190.6666667,-18.2165,1,1,1,1,1,1,4,0
187,101,frame/28337_01920.png,28337,8513,1920,152,42.14285714,129,171.8571429,193.4545455,150,236.7777778,136,222.9230769,171.6153846,-11.3764,1,1,1,1,1,1,4,0
226,102,img/643.jpg,643,23585,,428,97,146,178,538.8,187.8,,,562.7857143,218.4285714,,0,1,1,1,1,3,,0
226,102,img/545.jpg,545,23492,,113.7142857,19,87.14285714,117.2857143,164.2,80.4,186.5714286,80,177.3076923,101.7692308,27.6729,1,0,1,1,1,3,4,0
