TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
110,1037,img/5475.jpg,5475,30175,,1108.571429,267,651,738.4285714,1644.8,707.3,,,1736.75,809,,1,1,1,1,1,3,3,0
111,1037,img/5459.jpg,5459,22329,,1830,945,238,310,1925.2,1130.2,1995.454545,1118.909091,1964.076923,1175.384615,-2.25337,1,1,1,0,1,3,3,0
112,1037,img/5581.jpg,5581,22381,,138,415,377,425,296.1,596.2,408.7,604.7,351.3076923,641.4615385,2.84797,1,1,1,1,1,3,3,0
113,1037,img/5457.jpg,5457,28530,,558,175,501,662,825.2666667,556,967.5,539.3,915.375,667.125,18.2358,1,1,0,1,1,3,4,0
114,1037,img/5467.jpg,5467,26406,,417.7142857,21.14285714,339.4285714,420.2857143,,,535,179.3333333,446.7777778,266.7777778,,1,0,1,1,1,3,3,0
115,1037,img/5476.jpg,5476,28680,,605,168,50,58,640.8,203.3,,,646.3636364,212.4545455,,1,1,1,1,1,3,3,0
116,1037,img/5478.jpg,5478,29830,,528.3333333,21,187,233.6666667,565.8,157.7,613.3636364,150.6363636,584.5384615,192.9230769,-20.5192,1,1,1,1,1,3,3,0
117,1037,img/5462.jpg,5462,25462,,2217.125,766.5,288.125,371.375,2307.454545,1001.545455,2399.7,994.8,2348.25,1064.25,-14.501,1,1,1,0,1,3,4,0
118,1037,img/5469.jpg,5469,24242,,448,11,236,249,,,507.4,131.3,480.5384615,179,,1,1,1,1,1,3,3,0
119,1037,frame/29556_00000.png,29556,7004,0,549.6666667,80,398,449.3333333,622.6,245.2,743.5,228.1,664.4,357.3,-24.1428,1,1,1,1,1,3,4,0
119,1037,frame/29556_00060.png,29556,7005,60,603,22,408.7142857,498.2857143,670.6363636,264.6363636,793.1111111,246.2222222,685.5,332.5,-21.468,1,1,1,1,1,3,3,0
119,1037,frame/29556_00120.png,29556,7006,120,556.75,26.375,431.875,509,616.1,261.7,747.4545455,254.1818182,649,374.5555556,-21.0096,1,1,1,1,1,3,4,0
119,1037,frame/29556_00180.png,29556,7007,180,540,4,465,552,596.6,283.5,705.6363636,261.3636364,620.5454545,381.0909091,-31.3871,1,1,1,1,1,3,3,0
119,1037,frame/29556_00240.png,29556,7008,240,651.1428571,5.428571429,446.8571429,537.8571429,698,261.6363636,831.6153846,264.1538462,736,379.6,-21.7381,1,1,0,1,1,3,4,0
119,1037,frame/29556_00300.png,29556,7009,300,654,4,454,529,719,242,854,238,756,352,-18.4744,0,1,0,1,1,3,3,
