TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
44,660,img/7267.jpg,7267,29883,,911,630,636.5714286,816.2857143,1375.222222,1093.555556,1503.1,1101.5,1468,1240,,1,1,1,1,1,3,3,1
45,660,img/7310.jpg,7310,30022,,709,66,474,528,1019.818182,388.6363636,1095.3,435.9,1045.666667,500.8333333,35.5951,0,0,1,1,1,3,,
46,660,img/7280.jpg,7280,27830,,1971,195.3333333,790,790.6666667,2211.633333,729.9333333,2342.777778,711.8888889,2317.833333,852.8333333,,0,0,1,1,1,3,4,0
47,660,img/4045.jpg,4045,24905,,2036,621,106,110,2068,650,2108,649,2087,674,0.868457,,,,1,1,3,,0
48,660,img/7284.jpg,7284,25879,,1198.333333,123.6666667,318.6666667,380.3333333,,,1278.125,288,1232.25,353.4166667,,0,0,1,0,1,3,3,1
49,660,img/7281.jpg,7281,25963,,1686.4,685.8,264.8,317.2,1739,848.7142857,1781.2,844.3,1749.6,896.5,-20.9607,,,,1,1,3,,0
50,660,img/7279.jpg,7279,28130,,325,156,393,488,567,386,670,390,643,478,29.4362,0,0,0,1,1,3,,0
51,660,img/7265.jpg,7265,25434,,1129,216,179,212,1199.7,326.1,1248.4,328.4,1223.333333,362.9166667,5.24928,1,1,1,1,1,3,3,3
52,660,img/7267.jpg,7267,29883,,911,630,636.5714286,816.2857143,1375.222222,1093.555556,1503.1,1101.5,1468,1240,,1,1,1,1,1,3,3,1
52,660,img/7310.jpg,7310,30022,,709,66,474,528,1019.818182,388.6363636,1095.3,435.9,1045.666667,500.8333333,35.5951,0,0,1,1,1,3,,
52,660,img/7280.jpg,7280,27830,,1971,195.3333333,790,790.6666667,2211.633333,729.9333333,2342.777778,711.8888889,2317.833333,852.8333333,,0,0,1,1,1,3,4,0
52,660,img/4045.jpg,4045,24905,,2036,621,106,110,2068,650,2108,649,2087,674,0.868457,,,,1,1,3,,0
52,660,img/7284.jpg,7284,25879,,1198.333333,123.6666667,318.6666667,380.3333333,,,1278.125,288,1232.25,353.4166667,,0,0,1,0,1,3,3,1
52,660,img/7281.jpg,7281,25963,,1686.4,685.8,264.8,317.2,1739,848.7142857,1781.2,844.3,1749.6,896.5,-20.9607,,,,1,1,3,,0
52,660,img/7279.jpg,7279,28130,,325,156,393,488,567,386,670,390,643,478,29.4362,0,0,0,1,1,3,,0
53,660,img/7265.jpg,7265,25434,,1129,216,179,212,1199.7,326.1,1248.4,328.4,1223.333333,362.9166667,5.24928,1,1,1,1,1,3,3,3
54,660,img/7267.jpg,7267,29883,,911,630,636.5714286,816.2857143,1375.222222,1093.555556,1503.1,1101.5,1468,1240,,1,1,1,1,1,3,3,1
54,660,img/7310.jpg,7310,30022,,709,66,474,528,1019.818182,388.6363636,1095.3,435.9,1045.666667,500.8333333,35.5951,0,0,1,1,1,3,,
54,660,img/7280.jpg,7280,27830,,1971,195.3333333,790,790.6666667,2211.633333,729.9333333,2342.777778,711.8888889,2317.833333,852.8333333,,0,0,1,1,1,3,4,0
54,660,img/4045.jpg,4045,24905,,2036,621,106,110,2068,650,2108,649,2087,674,0.868457,,,,1,1,3,,0
54,660,img/7284.jpg,7284,25879,,1198.333333,123.6666667,318.6666667,380.3333333,,,1278.125,288,1232.25,353.4166667,,0,0,1,0,1,3,3,1
54,660,img/7281.jpg,7281,25963,,1686.4,685.8,264.8,317.2,1739,848.7142857,1781.2,844.3,1749.6,896.5,-20.9607,,,,1,1,3,,0
54,660,img/7279.jpg,7279,28130,,325,156,393,488,567,386,670,390,643,478,29.4362,0,0,0,1,1,3,,0
54,660,img/7265.jpg,7265,25434,,1129,216,179,212,1199.7,326.1,1248.4,328.4,1223.333333,362.9166667,5.24928,1,1,1,1,1,3,3,3
56,47,img/4441.jpg,4441,23104,,237,65,54,72,261.3333333,102.5833333,280,103,272.1666667,114.0833333,11.6659,1,1,1,1,1,3,4,1
57,47,img/562.jpeg,562,29955,,1513.2,404,208.8,244,,,1566.181818,546.6363636,1553.416667,580.6666667,,1,1,1,1,1,3,4,
58,47,img/204.JPG,204,27636,,351,63,372.1428571,461,583.5,301.2,684.4,302.9,652.2142857,380.4285714,21.1408,1,1,1,1,1,3,4,1
59,47,img/31892.jpg,31892,38662,,20,12,86,110,31.4,66.2,61.5,57.16666667,,,-21.9633,1,1,1,1,1,3,4,1
60,47,frame/29745_00000.png,29745,2185,0,370.2857143,81,66.42857143,70,,,385.1428571,113.4285714,377.7272727,123.5454545,,1,1,1,1,1,3,3,0
60,47,frame/29745_00060.png,29745,2187,60,304,75.66666667,58,66.16666667,,,,,312.1,116.2,,1,1,1,1,1,3,4,
61,47,frame/28258_00000.png,28258,18749,0,312.6,192.2,112.8,123.8,397.6666667,258.3333333,421.7142857,256,416.3076923,276.8461538,30.7531,1,1,1,1,1,3,4,1
61,47,frame/28258_00060.png,28258,18750,60,633.5714286,102.8571429,151.5714286,179.7142857,,,678.7,197,657.0769231,221.2307692,,1,1,1,1,1,3,4,0
61,47,frame/28258_00120.png,28258,18751,120,740.5714286,115.7142857,145,171.2857143,,,780.7,203.3,758.6153846,225.6923077,,1,1,1,1,1,3,4,0
61,47,frame/28258_00180.png,28258,18752,180,753.8571429,84,154.8571429,189.4285714,780.2777778,177.1666667,813,181.5,786.1818182,205.7272727,-31.6066,1,1,1,1,1,3,4,0
62,47,frame/28210_00000.png,28210,20483,0,640,100,144,177,,,678,196.6363636,656.0769231,220,,1,1,1,1,1,3,4,0
62,47,frame/28210_00060.png,28210,20484,60,744,115.2857143,139.2857143,170.4285714,,,780.75,203.125,761.25,227.5833333,,1,1,1,1,1,3,4,0
63,47,img/4441.jpg,4441,23104,,237,65,54,72,261.3333333,102.5833333,280,103,272.1666667,114.0833333,11.6659,1,1,1,1,1,3,4,1
63,47,img/562.jpeg,562,29955,,1513.2,404,208.8,244,,,1566.181818,546.6363636,1553.416667,580.6666667,,1,1,1,1,1,3,4,
63,47,img/204.JPG,204,27636,,351,63,372.1428571,461,583.5,301.2,684.4,302.9,652.2142857,380.4285714,21.1408,1,1,1,1,1,3,4,1
64,47,img/31892.jpg,31892,38662,,20,12,86,110,31.4,66.2,61.5,57.16666667,,,-21.9633,1,1,1,1,1,3,4,1
64,47,frame/29745_00000.png,29745,2185,0,370.2857143,81,66.42857143,70,,,385.1428571,113.4285714,377.7272727,123.5454545,,1,1,1,1,1,3,3,0
64,47,frame/29745_00060.png,29745,2187,60,304,75.66666667,58,66.16666667,,,,,312.1,116.2,,1,1,1,1,1,3,4,
64,47,frame/28258_00000.png,28258,18749,0,312.6,192.2,112.8,123.8,397.6666667,258.3333333,421.7142857,256,416.3076923,276.8461538,30.7531,1,1,1,1,1,3,4,1
64,47,frame/28258_00060.png,28258,18750,60,633.5714286,102.8571429,151.5714286,179.7142857,,,678.7,197,657.0769231,221.2307692,,1,1,1,1,1,3,4,0
64,47,frame/28258_00120.png,28258,18751,120,740.5714286,115.7142857,145,171.2857143,,,780.7,203.3,758.6153846,225.6923077,,1,1,1,1,1,3,4,0
64,47,frame/28258_00180.png,28258,18752,180,753.8571429,84,154.8571429,189.4285714,780.2777778,177.1666667,813,181.5,786.1818182,205.7272727,-31.6066,1,1,1,1,1,3,4,0
64,47,frame/28210_00000.png,28210,20483,0,640,100,144,177,,,678,196.6363636,656.0769231,220,,1,1,1,1,1,3,4,0
64,47,frame/28210_00060.png,28210,20484,60,744,115.2857143,139.2857143,170.4285714,,,780.75,203.125,761.25,227.5833333,,1,1,1,1,1,3,4,0
65,47,img/4441.jpg,4441,23104,,237,65,54,72,261.3333333,102.5833333,280,103,272.1666667,114.0833333,11.6659,1,1,1,1,1,3,4,1
65,47,img/562.jpeg,562,29955,,1513.2,404,208.8,244,,,1566.181818,546.6363636,1553.416667,580.6666667,,1,1,1,1,1,3,4,
65,47,img/204.JPG,204,27636,,351,63,372.1428571,461,583.5,301.2,684.4,302.9,652.2142857,380.4285714,21.1408,1,1,1,1,1,3,4,1
65,47,img/31892.jpg,31892,38662,,20,12,86,110,31.4,66.2,61.5,57.16666667,,,-21.9633,1,1,1,1,1,3,4,1
65,47,frame/29745_00000.png,29745,2185,0,370.2857143,81,66.42857143,70,,,385.1428571,113.4285714,377.7272727,123.5454545,,1,1,1,1,1,3,3,0
65,47,frame/29745_00060.png,29745,2187,60,304,75.66666667,58,66.16666667,,,,,312.1,116.2,,1,1,1,1,1,3,4,
65,47,frame/28258_00000.png,28258,18749,0,312.6,192.2,112.8,123.8,397.6666667,258.3333333,421.7142857,256,416.3076923,276.8461538,30.7531,1,1,1,1,1,3,4,1
65,47,frame/28258_00060.png,28258,18750,60,633.5714286,102.8571429,151.5714286,179.7142857,,,678.7,197,657.0769231,221.2307692,,1,1,1,1,1,3,4,0
65,47,frame/28258_00120.png,28258,18751,120,740.5714286,115.7142857,145,171.2857143,,,780.7,203.3,758.6153846,225.6923077,,1,1,1,1,1,3,4,0
65,47,frame/28258_00180.png,28258,18752,180,753.8571429,84,154.8571429,189.4285714,780.2777778,177.1666667,813,181.5,786.1818182,205.7272727,-31.6066,1,1,1,1,1,3,4,0
65,47,frame/28210_00000.png,28210,20483,0,640,100,144,177,,,678,196.6363636,656.0769231,220,,1,1,1,1,1,3,4,0
65,47,frame/28210_00060.png,28210,20484,60,744,115.2857143,139.2857143,170.4285714,,,780.75,203.125,761.25,227.5833333,,1,1,1,1,1,3,4,0
78,1303,img/6876.jpg,6876,22794,,179.2857143,36.57142857,64.14285714,77.14285714,211.5,76.125,229.7272727,73.72727273,225.0833333,87,18.2927,1,0,1,1,1,4,2,3
79,1303,img/7238.jpg,7238,25699,,816,330,515,733,1155,768.875,1280.8,769.9,1231.666667,908.6666667,,1,1,1,0,1,4,2,3
80,1303,img/6869.jpg,6869,28239,,75.33333333,51.33333333,74.33333333,103.6666667,115.4444444,115.1111111,137.6,117.2,125.4615385,134.1538462,22.1245,1,0,1,1,1,4,3,3
81,1303,img/6886.jpg,6886,23436,,369,44,53,60,381,70,399,68,390,82,-10.375,,,,1,1,4,,0
82,1303,img/6877.jpg,6877,28424,,270,69,55,64,280,96,296,94,286,109,-24.945,,,,1,1,4,,0
83,1303,img/7231.jpg,7231,29987,,246,29,138,209,323.6,154,366,146.6,355,189.2727273,21.042,1,1,1,1,1,4,3,3
84,1303,frame/29614_00000.png,29614,1583,0,205,71,56,73,238.4,114.9,253,115,247.8461538,128.4615385,,1,1,1,0,1,4,3,3
