TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
43,660,img/7283.jpg,7283,25033,,1039.333333,161.6666667,430.8333333,423.8333333,,,1116.888889,370.2222222,1084.875,443.75,,0,0,1,0,1,3,4,1
43,660,img/7308.jpg,7308,22793,,328,535,129,127,424,575,,,437,614,,,,,1,1,3,,0
43,660,img/7271.jpg,7271,24940,,1575,338.2857143,537.8571429,673.7142857,1733.636364,695.2727273,1904.8,666.6,1823.666667,805.5833333,-15.4154,1,1,1,1,1,3,3,3
43,660,img/7270.jpg,7270,22525,,2284,431,353,500,,,2333,554,2346,724,,,,,1,1,3,,0
43,660,img/7282.jpg,7282,27650,,1990,269,457,461,2168.7,487.3,2280.909091,478.8181818,2231.916667,559.1666667,1.14507,0,0,1,1,1,3,3,1
43,660,img/7277.jpg,7277,25320,,1277.6,260,240,301.2,1414.454545,389.5454545,1479.2,391.1,1456,440.8461538,23.7984,0,0,1,0,1,3,3,1
43,660,img/7278.jpg,7278,29506,,18.33333333,56,115,130,95,122.7692308,118.9,124.4,112.1666667,147.0833333,25.6996,0,1,1,1,1,3,2,0
43,660,frame/29715_00060.png,29715,12973,60,143,45.66666667,68.33333333,69,175.8,79.7,198.625,79.25,190,91.18181818,8.92045,0,0,1,1,1,3,3,1
43,660,frame/29715_00120.png,29715,12974,120,154,43.33333333,75.33333333,69,196.7777778,77.22222222,216.2222222,77.88888889,208,88.5,,0,0,1,1,1,3,3,1
43,660,frame/29738_00000.png,29738,2153,0,234.7142857,36.42857143,70.57142857,82.85714286,278.7,81.1,296.0909091,81.27272727,289.5,96.83333333,29.0512,0,1,1,1,1,3,3,1
43,660,frame/29738_00060.png,29738,2154,60,222.8571429,40.42857143,73.28571429,93.28571429,248.2,101.4,270.625,103,257,117.9166667,,0,1,1,1,1,3,4,1
43,660,frame/29738_00097.png,29738,2155,97,272,35.8,69.6,89.6,288.8,91.1,310.2,95.7,295.2727273,108.5454545,,0,1,1,1,1,3,,1
43,660,frame/29738_00157.png,29738,2156,157,219.6666667,29.66666667,67.66666667,92.66666667,245.8,92.6,267.6666667,93.55555556,256.4,108.4,0,0,1,1,1,1,3,,1
43,660,frame/29738_00217.png,29738,2157,217,231.6666667,27.66666667,66.66666667,96,260.3333333,93.41666667,282.7777778,95.77777778,269.6153846,110.0769231,0,0,1,1,1,1,3,3,1
43,660,frame/29738_00277.png,29738,2158,277,266.1666667,25,69,96,289.3636364,91.27272727,290,90,296.3846154,108.0769231,0,0,1,1,1,1,3,3,1
43,660,frame/29717_00060.png,29717,7650,60,176,133.4285714,144.2857143,173.1428571,237.4545455,217.7272727,288,221.9090909,262.6153846,253.9230769,10.8292,0,0,1,1,1,3,3,0
43,660,frame/29717_00120.png,29717,7652,120,214.5714286,129,168.7142857,200.7142857,326.6363636,253.7272727,366.6363636,240.7272727,360.5,282.0833333,25.1695,0,0,1,1,1,3,,0
43,660,frame/29717_00180.png,29717,7654,180,230.6666667,154,140.6666667,176,323.625,256.75,363.5454545,244.0909091,355.6923077,284.0769231,,0,0,1,1,1,3,,0
43,660,frame/29717_00240.png,29717,7656,240,239.125,175.875,137.125,155.375,321.8,262.1,362.8181818,248.4545455,352.9230769,289.1538462,27.2624,0,0,1,1,1,3,3,0
43,660,frame/29717_00300.png,29717,7658,300,231.4285714,160,143.4285714,168,320.7,262.5,363,247.8888889,353,290.75,26.2665,0,0,1,1,1,3,2,0
43,660,frame/29717_00360.png,29717,7660,360,179.5714286,120,166.4285714,211.8571429,282.6,253.3,330.8,239.9,317.4166667,282.9166667,19.1434,0,0,1,1,1,3,3,0
43,660,frame/29717_00420.png,29717,7662,420,190.5,95.875,183,219.375,243.1818182,211.3636364,299.5454545,207.4545455,273.0833333,251.8333333,-14.0218,0,0,1,1,1,3,3,0
43,660,frame/29717_00450.png,29717,7664,450,249,134,184,175,275,192,319,195,287,239,-35.0568,,,,1,1,3,,0
43,660,frame/29717_00510.png,29717,7666,510,133.3333333,61.33333333,204.3333333,260,250.9,208.4,312.25,202.5,293.0769231,253.6153846,18.8985,0,0,1,1,1,3,3,0
43,660,frame/29717_00570.png,29717,7668,570,238,53,197,260,351,206,402,193,385,245,28.557,0,0,0,1,1,3,3,0
43,660,frame/29717_00630.png,29717,7670,630,260,65.33333333,191.6666667,224,327.75,163.6666667,393.9,168.6,355.9166667,213.25,-1.34737,0,0,1,1,1,3,3,1
43,660,frame/29717_00690.png,29717,7672,690,254.8571429,73.42857143,195.8571429,219.1428571,325.2,172.5,389.2222222,173.1111111,360.9230769,221.3846154,0.706722,0,0,1,1,1,3,3,0
43,660,frame/29717_00750.png,29717,7674,750,256.7142857,63.42857143,184.8571429,229.1428571,330.9,177.3,397.3636364,175.6363636,364.6153846,225.8461538,5.79501,0,0,1,1,1,3,,0
43,660,frame/29717_00810.png,29717,7676,810,251.7142857,75.14285714,183.7142857,210.7142857,385.0909091,206.1818182,,,423.0909091,244.3636364,,0,0,0,1,1,3,3,0
43,660,frame/29717_00870.png,29717,7678,870,265.3333333,78.33333333,185.3333333,231,382.3636364,209.3636364,435.2,197.1,423.0769231,249.3076923,24.8923,0,0,1,1,1,3,3,0
43,660,frame/29717_00900.png,29717,7680,900,262.8571429,81,188,226.2857143,379,210.8,432,195.875,421,249.9166667,26.4801,0,0,1,1,1,3,3,1
55,47,img/206.jpg,206,24762,,142,133,227,284,235.3,254.2,312.9,255,279.1428571,302.2142857,10.4456,1,1,1,1,1,3,4,1
55,47,img/209.jpg,209,24157,,1521.857143,497.2857143,940.4285714,1258.571429,2265,1168.444444,,,2355,1383.428571,,1,1,0,1,1,3,3,1
55,47,img/205.jpg,205,23825,,140.375,91.375,283.625,379.875,182.4,280.8,270.8,264.4,220.8461538,337.3846154,-20.2706,1,1,1,1,1,3,4,1
55,47,img/561.jpg,561,21933,,189.4285714,120.4285714,125.5714286,135.8571429,292.9,188.4,,,307.1666667,211.5833333,,1,1,1,1,1,3,4,1
55,47,img/10919.jpg,10919,25556,,2042,1579.285714,364.1428571,428.1428571,2134.2,1777.9,2228.75,1795.916667,2159.833333,1852.833333,-19.6174,1,1,1,1,1,3,,1
55,47,img/31886.jpg,31886,38656,,115,102,137,175,173.1428571,183.2857143,223.3333333,190.5,,,14.9145,1,1,1,1,1,3,4,1
55,47,img/31890.jpeg,31890,38660,,68,45,430,545,216,320,364.3333333,345.1666667,274.2857143,423.8571429,-2.48589,1,1,1,1,1,3,3,1
55,47,img/38017.jpg,38017,79683,,128,179,176,206,216,288.6,269.6666667,281.6666667,,,19.8296,1,1,1,1,1,3,4,1
55,47,img/38309.jpg,38309,80740,,398,182,128,148,444,250.2,487.8,253.2,,,0.662474,1,1,1,1,1,3,,1
55,47,frame/28338_00000.png,28338,8575,0,279,71,33,37,,,287.1428571,90.42857143,282,94.77777778,,1,1,1,1,1,3,,0
55,47,frame/28338_00060.png,28338,8576,60,278,56,37,46,,,288.2222222,79.77777778,282.6875,84.875,,1,1,1,1,1,3,4,0
55,47,frame/28338_00120.png,28338,8577,120,274.8,51.2,40.8,45.6,,,286,74.25,281.2,80.5,,1,1,1,1,1,3,,0
55,47,frame/28338_00180.png,28338,8578,180,277,53,42,50,,,288.7,77.8,283.9090909,83.90909091,,1,1,1,1,1,3,4,0
55,47,frame/28338_00240.png,28338,8579,240,282.2,59.6,41.8,46.8,,,293.25,84.375,288.4545455,90.81818182,,1,1,1,1,1,3,4,0
55,47,frame/28338_00270.png,28338,8580,270,278.3333333,59.66666667,43.33333333,47.16666667,,,290.625,81.875,285.9230769,88.46153846,,1,1,1,1,1,3,3,0
55,47,frame/28338_00330.png,28338,8581,330,269,59,42,49,,,281.375,84,277.125,90.625,,1,1,1,1,1,3,4,0
55,47,frame/28338_00390.png,28338,8582,390,271.2857143,59,41.71428571,48,,,289.2222222,86.33333333,282,92.90909091,,0,1,1,1,1,3,4,0
55,47,frame/28338_00450.png,28338,8583,450,274,58,39,48.28571429,,,283,83.81818182,,,,1,1,1,1,1,3,,1
55,47,frame/28257_00000.png,28257,8109,0,141,50,44.33333333,56,158.1,87.7,171.2857143,85.14285714,166.0909091,93.90909091,,1,1,1,0,1,3,4,0
55,47,frame/28257_00060.png,28257,8110,60,204,27,31,36,217,46,226,46,,,,,,,0,1,3,,0
55,47,frame/28257_00120.png,28257,8111,120,210.6666667,49,47,56.33333333,,,,,,,,1,1,1,1,1,3,,0
55,47,frame/28257_00180.png,28257,8112,180,180.5,13,44.5,49.5,204.9,40.1,213.1666667,36.16666667,214.3,45.3,,0,1,1,0,1,3,4,0
55,47,frame/28259_00000.png,28259,18753,0,483,96.66666667,211.6666667,261.3333333,616.7272727,221.3636364,675.5555556,218.4444444,658.9230769,265.6153846,22.7342,1,1,1,1,1,3,,1
55,47,frame/28259_00060.png,28259,18754,60,988,162.3333333,141.3333333,216.3333333,,,1026.5,273.625,1008.307692,295.7692308,,1,1,1,1,1,3,4,0
55,47,frame/28259_00120.png,28259,18755,120,886.5714286,181.1428571,146.2857143,163.1428571,,,,,906.5,281.375,,1,1,1,1,1,3,4,0
55,47,frame/28227_00000.png,28227,16899,0,980,172,137.8571429,200,,,1028.3,273.3,1010.076923,295.4615385,,1,1,1,1,1,3,4,0
55,47,frame/28227_00060.png,28227,16900,60,890,204,118,138,,,913,263,908,281,,,,,1,1,3,,0
77,1303,img/6804.jpg,6804,28309,,165,95.28571429,71.85714286,92.85714286,189.9090909,142.6363636,215.8,143,203.4166667,161.9166667,-0.783493,1,1,1,1,1,4,3,3
77,1303,img/6805.jpg,6805,30056,,191,15.33333333,61.33333333,72.66666667,209.6,49.3,229.9,49.1,219.6666667,63.83333333,-6.84127,1,1,1,1,1,4,3,3
77,1303,img/6806.jpg,6806,26920,,330.6666667,24.66666667,49.66666667,72,349.3636364,61.54545455,366,62.1,357.8333333,73.58333333,8.50876,1,1,1,1,1,4,,3
77,1303,img/6821.jpg,6821,27628,,255,166,39.33333333,50.66666667,269.3636364,196.1818182,282.6,195.7,275.8461538,205.1538462,,1,1,1,1,1,4,3,3
77,1303,img/7227.jpg,7227,25189,,599.3333333,8.666666667,158,192.6666667,644.6,103.6,697.7272727,97.90909091,672.6923077,140,-6.66479,1,1,1,1,1,4,3,2
77,1303,img/31642.jpg,31642,37335,,603,24,139,172,645.6666667,104.3333333,699,99,,,-4.17122,1,1,1,1,1,4,3,3
77,1303,img/31649.jpg,31649,37378,,129,64,175,252,174.2,189.6,241.4,191,,,-2.58486,1,1,1,1,1,4,3,3
77,1303,img/31651.jpg,31651,37380,,241,52,125,198,273.2,173.6,321.2,178.8,,,-3.44238,1,1,1,1,1,4,3,3
77,1303,img/31652.jpg,31652,37381,,147,38,155,220,196,152.8333333,251.4,153.8,,,0.894383,1,1,1,1,1,4,3,3
77,1303,img/31654.jpg,31654,37383,,183,25,100,123,213.4,88.6,247.8,89.2,,,-3.40865,1,1,1,1,1,4,3,3
77,1303,img/31655.jpg,31655,37384,,76,48,127,169,147.3333333,146,191.375,138.25,,,16.9916,1,1,1,0,1,4,3,3
77,1303,frame/29639_00050.png,29639,7415,50,111.4285714,70.71428571,62.14285714,94.57142857,141.4,122,163.9,122.1,154.8333333,140.0833333,17.2882,1,1,1,0,1,4,3,3
77,1303,frame/29639_00110.png,29639,7417,110,127.25,86.125,70.75,89.875,182.1666667,149.1666667,,,181.75,160.75,,0,1,1,0,1,4,3,3
77,1303,frame/29618_00000.png,29618,1600,0,124,62,116,148,147.5454545,138.6363636,184.4,135.5,160.3076923,165.9230769,-20.7281,1,1,1,1,1,4,3,3
77,1303,frame/29618_00060.png,29618,1601,60,81,64.71428571,123.7142857,148.5714286,188.7142857,152.4285714,,,187,178.6666667,,1,1,1,1,1,4,2,3
77,1303,frame/29618_00120.png,29618,1602,120,88.33333333,60.33333333,129.3333333,159,182.3,158,,,190.5833333,188.25,,1,1,1,1,1,4,3,1
77,1303,frame/29618_00135.png,29618,1603,135,91,63,128,161,175.4444444,158.3333333,,,182.3076923,189.3076923,,1,1,1,1,1,4,3,3
77,1303,frame/29618_00195.png,29618,1604,195,80,63.28571429,123,149.7142857,148,152.7,179.1818182,157.9090909,161.8461538,186.6153846,,1,1,1,1,1,4,3,3
77,1303,frame/29618_00255.png,29618,1605,255,77,64,127,154,140.2,152.1,174.3,155.6,157.2307692,185.4615385,26.0809,1,1,1,1,1,4,,
77,1303,frame/29618_00315.png,29618,1606,315,57,61,136,157,128.7272727,144.6363636,165.2,147,149.1666667,179.4166667,25.7327,1,1,1,,1,4,3,2
77,1303,frame/29013_00060.png,29013,12801,60,348.7142857,71,131.2857143,178.1428571,,,374.1818182,164.9090909,373.1818182,201.5454545,,1,1,0,1,1,4,3,3
77,1303,frame/29013_00120.png,29013,12803,120,266,62,126,127,,,,,280.75,151.8333333,,1,1,1,1,1,4,2,3
77,1303,frame/29013_00180.png,29013,12805,180,224.375,68,105.625,105,,,,,240.125,144.125,,1,1,1,1,1,4,3,3
77,1303,frame/31658_00293.png,31658,37405,293,163,26,114,154,208.1666667,100.8333333,247.6,102.6,,,11.5541,1,1,1,1,1,4,2,3
77,1303,frame/31658_00315.png,31658,37417,315,179,17,113,140,206.6666667,82.83333333,244.8,87,216.4,112.2,-10.194,1,1,1,1,1,4,3,3
77,1303,frame/31658_00375.png,31658,37406,375,159,15,120,158,203,99.5,243.8,101,224.3333333,128.6666667,8.13418,1,1,1,1,1,4,3,2
77,1303,frame/31658_00435.png,31658,37418,435,155,22,123,150,200.6666667,102.3333333,239,99.2,225,128.2,6.77515,1,1,1,1,1,4,2,3
77,1303,frame/31658_00495.png,31658,37407,495,193,13,112,147,233.6,82.8,275,88.8,,,5.87278,1,1,0,1,1,4,3,3
77,1303,frame/31658_00555.png,31658,37419,555,154,19,123,154,198.2,98.2,239.4,98,,,5.98993,1,1,1,1,1,4,3,3
77,1303,frame/31658_00615.png,31658,37420,615,156,22,115,154,195.8,105,237,101.4,,,3.74382,1,1,1,1,1,4,3,3
