TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
91,25,img/2322.jpg,2322,23954,,1711.714286,640,570.2857143,678,2016.833333,988,2188.166667,997.5,2120.75,1118.166667,20.6619,1,1,1,1,1,2,3,0
91,25,img/125.jpg,125,28920,,1928,763.6666667,761,934.3333333,2076.2,1351,2184.166667,1350,2135.833333,1492,,1,1,1,1,1,2,3,0
91,25,img/8684.jpg,8684,26625,,3010.4,1051.2,532,598.6,3132.8,1458.2,3210.666667,1431.5,3189.5,1529.9,,1,1,1,1,1,2,3,0
91,25,img/1586.jpg,1586,28646,,2758,768,352,397,2929.2,989,3013,982.4,2979.333333,1044.111111,9.85629,1,1,1,1,1,2,3,0
91,25,img/2030.jpg,2030,30177,,3526,358,640,729,3620.5,724.6666667,3762.857143,746.7142857,3658.25,856.875,-24.6968,1,1,1,1,1,2,3,0
91,25,img/1756.jpg,1756,22916,,2951.6,747.8,514,727.2,3122.2,1101.8,3307,1086.142857,3223.5,1230,-3.96751,1,1,1,1,1,2,3,0
91,25,img/11028.jpg,11028,26673,,1356,1677,422,461,1558.666667,1892.5,1628.2,1892.4,1598.25,1944.75,1.94383,1,1,1,1,1,2,3,0
91,25,img/124.jpg,124,23011,,2254,1445,503.2857143,600.4285714,2484.166667,1773.166667,2640.666667,1759.333333,2576.090909,1885.818182,0.403041,1,1,1,1,1,2,3,0
91,25,img/37408.jpg,37408,74821,,1374,666,258,329,1438,824.3333333,1523.8,823.6,,,-12.9051,1,1,1,1,1,2,3,0
91,25,img/37411.jpg,37411,74838,,1376,326,947,1005,2079,826.6,2263.8,839,,,32.9482,1,1,1,1,1,2,3,0
91,25,img/37417.jpg,37417,74896,,1191,1632,557,704,1413,1986.333333,1604.6,1986.4,1515.8,2117,4.9672,1,1,1,1,1,2,3,0
91,25,frame/28676_00000.png,28676,5100,0,166,44.5,108,119.5,229.6,102.6,257.3333333,103.6666667,249.7333333,123.6,25.9575,1,1,1,1,1,2,3,0
91,25,frame/28676_00060.png,28676,5101,60,154,42.33333333,120,117.6666667,244.5,102,,,264.0833333,117.5833333,,0,1,1,1,1,2,3,0
91,25,frame/28676_00104.png,28676,5102,104,162,43.66666667,100.6666667,118.3333333,227.3333333,105.1666667,255,102.5,249.1538462,125.5384615,31.6385,1,1,1,1,1,2,2,0
91,25,frame/28676_00164.png,28676,5103,164,256.2857143,45.28571429,95.71428571,112.7142857,283.6,99.2,315.2857143,99,300.6923077,119.7692308,-1.82857,1,1,1,1,1,2,3,0
91,25,frame/28676_00224.png,28676,5104,224,200.6666667,43,106.6666667,133,249.8333333,118.5,281.3333333,115.5,270,138.2307692,10.8246,1,1,1,1,1,2,3,0
91,25,frame/28676_00284.png,28676,5105,284,225,42,98,120,267,103,299.5,102.6666667,284.0833333,122.4166667,9.6295,1,1,1,1,1,2,3,0
91,25,frame/28676_00344.png,28676,5106,344,176.7142857,47.71428571,97.57142857,127.8571429,233,127.8,262.5,122.3333333,253.1818182,146.2727273,24.6999,1,1,1,1,1,2,,0
91,25,frame/28676_00404.png,28676,5107,404,243,52,91,126,278.6,127,312,124.2857143,298.6666667,148.9166667,9.31564,1,1,1,1,1,2,3,0
91,25,frame/28676_00464.png,28676,5108,464,156.5714286,51.42857143,100.4285714,128.1428571,218.25,134,247.3333333,128,239.3333333,151.4166667,26.7298,1,1,1,1,1,2,3,0
91,25,frame/28676_00494.png,28676,5109,494,225.7142857,48.71428571,95.85714286,126.8571429,270.3333333,122.5,302.8,118.2,291,141.3846154,11.6074,1,1,1,1,1,2,3,0
109,1037,img/5485.jpg,5485,27532,,761,256,90,104,786.8571429,316.4761905,807.9,312.8,794.7692308,330.1538462,-29.856,1,1,1,0,1,3,3,0
109,1037,img/5479.jpg,5479,21880,,204,219,942,1329,381,807,726,795,510,1044,-9.86523,1,1,1,1,1,3,4,0
109,1037,img/5460.jpg,5460,24019,,1531.142857,312,395.1428571,465.8571429,1627.8,558,1746.3,518.8,1683.666667,607.75,-14.7986,1,1,1,1,1,3,3,0
109,1037,img/5472.jpg,5472,22882,,924.7142857,373.5714286,314.4285714,388.5714286,982,591.4,1049.6,584.4,1000.538462,651,-30.019,1,1,1,1,1,3,4,0
109,1037,img/5481.jpg,5481,25786,,1442,673,300,353,1574.4,826.5,1665.909091,828.8181818,1620.333333,883,10.3671,0,1,1,1,1,3,4,0
109,1037,img/5466.jpg,5466,23665,,715.4285714,294.4285714,399.4285714,501.1428571,950.8,578.3,1047.545455,572.4545455,1014.769231,657,18.412,1,1,1,1,1,3,3,0
109,1037,img/5463.jpg,5463,21901,,106,77.71428571,356.2857143,490.1428571,219.4,339.1,341.0909091,345,272.0909091,436.4545455,0.214718,1,1,1,1,1,3,3,0
109,1037,img/5464.jpg,5464,23543,,1000,899,442.7142857,523.1428571,,,1102.888889,1196.666667,1066.111111,1279.444444,,1,1,1,0,1,3,3,0
109,1037,img/5473.jpg,5473,28329,,1004,827,167,171,1140,923,,,1154,946,,1,0,1,0,1,3,,0
109,1037,img/5488.jpg,5488,24224,,3131,746,291.6666667,282.3333333,,,3198.090909,882.0909091,3165.333333,936,,1,1,1,1,1,3,3,0
109,1037,img/5482.jpg,5482,29090,,838.3333333,736.6666667,417,519.3333333,978.6,1019.7,1103.888889,1008.666667,1038.769231,1099.461538,-5.3699,1,1,1,0,1,3,3,0
109,1037,frame/30305_00000.png,30305,1168,0,186.5714286,245.2857143,181.4285714,212.7142857,275.5454545,358.0909091,319.9,389.4,277.3333333,411,,1,1,1,1,1,3,,0
109,1037,frame/30305_00060.png,30305,1169,60,44.71428571,208.2857143,220.7142857,266.2857143,208.4,377.2,,,214,430.25,,1,1,1,1,1,3,3,0
109,1037,frame/30305_00117.png,30305,1170,117,96.75,210,223,286.375,262.2727273,388.1818182,,,276.6153846,441.3846154,,1,1,1,1,1,3,3,0
109,1037,frame/30305_00177.png,30305,1171,177,50.375,174.5,218.625,277.5,211.4,328.7,,,234.4230769,389.8461538,,1,1,1,,1,3,4,0
109,1037,frame/30305_00237.png,30305,1172,237,36.57142857,152.2857143,227.4285714,298,201.5,327.3,,,232.1,381.8,,1,1,1,1,1,3,4,0
109,1037,frame/30305_00297.png,30305,1173,297,7,182,229,290,164.8,343.4,,,198.9166667,395.8333333,,1,1,0,1,1,3,3,0
109,1037,frame/30305_00357.png,30305,1174,357,29.71428571,183.2857143,207.5714286,289.7142857,177.375,363.1875,,,203.5384615,412.7692308,,1,1,1,0,1,3,3,0
109,1037,frame/30305_00414.png,30305,1175,414,6.428571429,173,204.1428571,279.4285714,137.9090909,321.9090909,,,175.75,377.25,30.5828,1,1,1,1,1,3,3,0
109,1037,frame/29501_00000.png,29501,12127,0,250,19,450,393,556,181,,,648,224,,0,1,0,0,1,3,4,
109,1037,frame/29501_00060.png,29501,12128,60,180.4285714,9,397.8571429,350.4285714,432.4,233.9,494.8,173.1,517.5454545,257,22.947,1,1,0,0,1,3,4,0
109,1037,frame/29501_00120.png,29501,12129,120,371.8571429,8.714285714,519.5714286,452.2857143,722.8,274.2,787.9,184,839.1666667,292.1666667,,1,1,1,1,1,3,4,0
109,1037,frame/29501_00180.png,29501,12130,180,228.1428571,63.42857143,488.8571429,395.2857143,504.5,327.7,575,226.1111111,620.6153846,329.0769231,,1,1,1,1,1,3,4,0
109,1037,frame/29501_00240.png,29501,12131,240,262,98.125,458.625,347.75,538.6363636,328.3636364,592.8,234.4,640.6153846,321.8461538,,1,1,1,1,1,3,4,0
109,1037,frame/29501_00270.png,29501,12132,270,273,36,489,385,573.9090909,285.0909091,629.9,184.9,684.6666667,276.3333333,,1,1,1,0,1,3,3,0
109,1037,frame/29501_00330.png,29501,12133,330,178.4285714,214.8571429,512.7142857,320.2857143,500.2,409.6,523.8888889,301.8888889,596.2142857,370.2142857,,1,1,0,0,1,3,4,0
109,1037,frame/29501_00390.png,29501,12134,390,202.2857143,105,520.7142857,334.8571429,518.1,321.7,550.4615385,208.9230769,618.2307692,285.1538462,,1,1,1,1,1,3,4,0
109,1037,frame/29501_00450.png,29501,12135,450,277.3333333,11.66666667,560.3333333,326.6666667,658.1428571,208.2857143,672.7142857,98.14285714,749,168.9090909,,1,1,1,1,1,3,3,0
109,1037,frame/29501_00510.png,29501,12136,510,233.1428571,8.714285714,542.7142857,288.1428571,606.0833333,176.3333333,616.6666667,61.55555556,698.2727273,134,,1,1,1,0,1,3,3,0
109,1037,frame/29501_00570.png,29501,12137,570,384.125,113.75,507.875,341.375,706.6,321.2,738.25,211.625,810.3076923,286.2307692,,1,1,1,0,1,3,3,0
109,1037,frame/29501_00630.png,29501,12138,630,201,64,552.7142857,362.1428571,512.25,288.875,531.9090909,162.8181818,612.3076923,235.3076923,,1,1,1,1,1,3,3,0
109,1037,frame/29501_00690.png,29501,12139,690,220,97,520,347,538.9,360.2,570.1111111,241.1111111,645,320.8333333,,1,1,1,0,1,3,4,0
237,60,img/1014.jpeg,1014,28697,,359.4,37.6,71.2,81.8,371.8333333,78.16666667,389.2857143,77.28571429,376.75,91.83333333,-29.1497,1,1,1,1,1,1,4,0
237,60,img/301.jpg,301,23807,,111.7142857,40.57142857,134.1428571,172.4285714,215,138.1666667,,,231.3076923,169.3076923,,1,1,1,1,1,1,4,0
237,60,img/281.jpg,281,29859,,93.66666667,225.6666667,103.3333333,130,133.6,291.4,167.4285714,290.4285714,150.8461538,312,6.53659,1,1,1,1,1,1,4,0
237,60,img/8892.jpg,8892,26147,,443,49,128,173,465.4,157.2,491.2857143,153.1428571,478.25,181.6666667,,1,1,1,1,1,1,4,0
237,60,img/286.jpg,286,26609,,350,70.71428571,172.5714286,240.4285714,387.6,206.6,448.5,194,415.0769231,246.0769231,-11.5147,1,1,1,1,1,1,4,0
237,60,img/284.jpg,284,25221,,86.33333333,17,58.66666667,75,120.5,58.5,139,60,131.0833333,72.33333333,20.3984,1,1,1,1,1,1,4,0
237,60,img/31784.jpg,31784,38141,,117,47,61,78,127.8,85.2,149.3333333,86,,,-19.8008,1,1,1,1,1,1,3,0
237,60,img/31793.jpg,31793,38149,,339,51,156,174,,,372.5,142,,,,1,1,1,1,1,1,4,0
237,60,img/31787.jpg,31787,38144,,644,167,1373,1718,962,927.6,1431,1059.25,,,-7.76811,1,0,1,1,1,1,4,0
237,60,img/31788.jpg,31788,38145,,302,27,161,206,361.2857143,127,423.2,125.6,,,4.08754,1,1,1,1,1,1,4,0
237,60,img/32012.jpg,32012,39619,,116,42,123,154,152.2,122.6,196,124.2,,,-1.14556,1,1,1,1,1,1,4,0
237,60,frame/28531_00060.png,28531,4255,60,125.5714286,63.85714286,130.5714286,142.2857143,220.2,135.2,,,242.1666667,158.5,,1,1,1,1,1,1,4,0
237,60,frame/28531_00120.png,28531,4256,120,155.3333333,79.66666667,110.6666667,128.3333333,236.8,140.6,,,257.8461538,162.7692308,,1,1,0,1,1,1,4,0
237,60,frame/28531_00180.png,28531,4257,180,110.7142857,85.42857143,109.2857143,124,186,145.6,,,210.6153846,166,,1,1,1,1,1,1,4,0
237,60,frame/28531_00240.png,28531,4258,240,113.5714286,85.85714286,104.4285714,122.1428571,188.4,143.4,,,212.8333333,163,,1,1,1,1,1,1,,0
237,60,frame/28531_00300.png,28531,4259,300,134.5714286,103.2857143,102.1428571,131.4285714,207.4,171,,,219.3846154,197.6923077,,1,1,1,1,1,1,4,0
237,60,frame/28531_00360.png,28531,4260,360,123.6666667,86.66666667,113.6666667,149.6666667,206,168.5,,,216.1538462,193.4615385,,1,1,1,1,1,1,4,0
237,60,frame/28531_00390.png,28531,4261,390,133.5714286,90.28571429,110.8571429,151.8571429,214,170.5,,,226.3846154,195.4615385,,1,1,1,1,1,1,4,0
237,60,frame/28531_00450.png,28531,4262,450,128.1428571,92.42857143,112.1428571,139.2857143,207.1666667,169,,,219.5384615,195.6923077,,1,1,1,1,1,1,4,0
237,60,frame/28235_00060.png,28235,2704,60,219,46.28571429,156,217.4285714,253.8,146.6,312.4285714,151.2857143,277.7692308,187.6923077,-6.06223,1,1,1,1,1,1,4,0
237,60,frame/28235_00120.png,28235,2705,120,144.1428571,42.71428571,172.8571429,207.1428571,179.8333333,139.3333333,233,140.8333333,197.0769231,175.6923077,-20.3465,1,1,1,1,1,1,4,0
237,60,frame/28235_00180.png,28235,2706,180,189,42,174,223,221,154.8,268.5714286,156.7142857,231.8461538,194,-26.5104,1,1,1,1,1,1,4,0
237,60,frame/28235_00240.png,28235,2707,240,203,43,165,221,236,148,294.6666667,152.6666667,258.8333333,187.8333333,-10.2967,1,1,1,1,1,1,3,0
237,60,frame/28235_00300.png,28235,2708,300,217,45,163,206,254.875,133.625,309.4285714,140.1428571,272.3846154,173.6153846,-10.4522,1,1,1,1,1,1,4,0
