TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
1,1673,img/8580.jpg,8580,29498,,84,9,107.2857143,140.5714286,124.4,90.6,167.2857143,88.71428571,147.6153846,119.5384615,-4.30583,1,1,1,1,1,4,4,0
2,1673,img/8563.JPG,8563,25812,,1802.142857,840.1428571,504.5714286,690.4285714,2078,1171.8,2247.571429,1184.285714,2187.909091,1307.454545,20.6034,1,1,1,1,1,4,,1
5,1673,img/8572.jpg,8572,26074,,556.1428571,430,413.8571429,441.2857143,885.6,676.4,,,932.8,766.9,,1,1,1,1,1,4,4,1
6,1673,img/8564.jpg,8564,30094,,1509,903.4285714,124.4285714,140,1581,981.8,1613.857143,980.1428571,1605.333333,1005.666667,23.0057,1,1,1,0,1,4,4,0
7,1673,frame/29931_00000.png,29931,21164,0,160,63,95,140,206.2,156,237,154.5,224.3636364,175.4545455,,1,0,1,1,1,4,4,0
7,1673,frame/29931_00060.png,29931,21165,60,126.6666667,66.33333333,106.3333333,144,181.5,161.6666667,212.8,159,199.5,182.5,,1,0,1,1,1,4,4,0
7,1673,frame/29931_00120.png,29931,21166,120,134,65.33333333,100.3333333,140.6666667,187.6666667,156.8333333,,,203.0833333,177.5833333,,1,0,0,1,1,4,,0
7,1673,frame/29931_00180.png,29931,21167,180,140.6,64.4,100.4,137.4,192.1666667,158.3333333,224.6666667,157.1666667,208.5,178.875,,1,0,0,1,1,4,4,
7,1673,frame/29931_00240.png,29931,21168,240,142,61.33333333,99,140.6666667,192,152.4,225.2,150.6,207.3333333,175.5833333,,1,0,0,1,1,4,4,0
7,1673,frame/29931_00300.png,29931,21169,300,147,69.71428571,88,133,189,159,220,158.3333333,204,180.1,,1,0,0,1,1,4,4,
7,1673,frame/29931_00315.png,29931,21170,315,141.4285714,66.57142857,104.5714286,137,,,226.5,157.6666667,209.2222222,179.6666667,,1,0,0,1,1,4,4,1
7,1673,frame/29931_00375.png,29931,21171,375,148,57.33333333,93,135.6666667,192,133.6,222.1666667,132.6666667,208.1666667,156.6666667,-2.87622,1,0,1,1,1,4,3,0
7,1673,frame/29931_00435.png,29931,21172,435,146,67,95,133,194,159.6,224.8,158.8,211.5,178.875,,1,0,0,1,1,4,4,
7,1673,frame/29931_00495.png,29931,21173,495,150,66.66666667,93,136.3333333,193.2,154.2,224.75,154.5,209.1111111,174.7777778,,1,0,0,1,1,4,4,0
7,1673,frame/29931_00555.png,29931,21174,555,147,63,101,140,192.8,153.8,224.5,155,208.4444444,175.6666667,,1,0,0,1,1,4,4,
