TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
0,1673,img/8565.jpg,8565,27394,,3155.0,527.0,571.0,565.0,,,3290,807,3238.25,903.25,,1,1,1,1,1,4,4,0
0,1673,img/8559.jpg,8559,28222,,1188.0,460.125,166.0,205.875,1220.83333333333,573.5,1259.71428571429,561.285714285714,1234.92307692308,614.846153846154,,1,1,1,0,1,4,4,1
0,1673,img/8579.jpg,8579,27127,,573.428571428571,252.571428571429,125.14285714285802,161.428571428571,622.2,340.8,664.666666666667,337.666666666667,647.153846153846,370.307692307692,0.11244,1,1,1,1,1,4,4,1
0,1673,img/8558.jpg,8558,26484,,102.25,73.25,200.0,257.5,196.666666666667,199,265.857142857143,196.714285714286,243.333333333333,246.833333333333,7.89891,1,0,0,1,1,4,4,1
0,1673,frame/29930_00060.png,29930,14745,60,195.625,98.0,75.0,92.75,212.5,143.5,242.166666666667,143.166666666667,224.333333333333,159.5,-13.6772,1,1,1,1,1,4,4,0
0,1673,frame/29930_00120.png,29930,14746,120,89.5714285714286,53.0,134.4285714285714,151.142857142857,181.6,148.4,211.833333333333,130.333333333333,214.615384615385,167.846153846154,12.4717,1,1,1,1,1,4,,0
0,1673,frame/29930_00180.png,29930,14747,180,92.0,50.0,115.333333333333,170.0,141.6,169.6,183.166666666667,162.333333333333,165.333333333333,196.833333333333,0,1,1,1,1,1,4,,0
0,1673,frame/29930_00240.png,29930,14748,240,103.714285714286,62.0,124.0,143.428571428571,185.8,155.6,213.5,137.666666666667,215.833333333333,168.333333333333,,1,1,1,1,1,4,4,0
0,1673,frame/29930_00300.png,29930,14749,300,148.0,50.0,98.285714285714,124.285714285714,,,176.666666666667,120.166666666667,158.142857142857,141.428571428571,-32.9558,1,1,1,1,1,4,4,0
0,1673,frame/29930_00360.png,29930,14750,360,169.571428571429,55.0,100.85714285714198,131.0,222.833333333333,120.833333333333,258.428571428571,121.428571428571,245.846153846154,143.615384615385,22.0988,1,1,1,1,1,4,4,0
