TEMPLATE_ID,SUBJECT_ID,FILE,MEDIA_ID,SIGHTING_ID,FRAME,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y,FACE_YAW,FOREHEAD_VISIBLE,EYES_VISIBLE,NOSE_MOUTH_VISIBLE,INDOOR,GENDER,SKIN_TONE,AGE,FACIAL_HAIR
11,3273,img/36539.jpg,36539,71028,,1568.0,184.0,1241.0,1640.0,2122.5,1037.66666666667,2544.5,963,2431,1316,10.6387,1,1,1,1,1,1,3,3
11,3273,img/36546.jpg,36546,71051,,1265.0,475.0,1502.0,1735.0,1407,1237,1844.66666666667,1104.66666666667,,,-33.3524,1,1,1,1,1,1,2,3
11,3273,frame/36549_00000.png,36549,71070,0,712.0,6.0,243.0,244.0,877.166666666667,103,,,,,,1,1,1,1,1,1,2,0
11,3273,frame/36549_00060.png,36549,71071,60,718.0,0.0,241.0,254.0,878.666666666667,104,,,,,,1,1,1,1,1,1,3,3
11,3273,frame/36549_00120.png,36549,71072,120,601.0,116.0,225.0,297.0,699.2,268.6,776.2,258,749.5,311.5,7.76749,1,1,1,1,1,1,3,3
11,3273,frame/36549_00180.png,36549,71073,180,624.0,124.0,249.0,291.0,700.8,279.8,775.6,265.6,,,-12.5781,1,1,1,1,1,1,3,3
11,3273,frame/36549_00240.png,36549,71074,240,608.0,136.0,225.0,286.0,711,290.5,786,272.4,,,7.19233,1,1,1,1,1,1,2,3
11,3273,frame/36549_00300.png,36549,71075,300,622.0,115.0,212.0,283.0,706.8,261.2,782.8,253.8,,,6.89853,1,1,1,1,1,1,2,3
11,3273,frame/36549_00360.png,36549,71076,360,580.0,132.0,244.0,276.0,670.25,289.5,744.8,259,722.6,318.2,0.280077,1,1,1,1,1,1,2,3
11,3273,frame/36549_00420.png,36549,71077,420,603.0,124.0,227.0,299.0,663.5,297.833333333333,735.8,278.8,,,-16.2208,1,1,1,1,1,1,2,3
